# The 22872 cells of the arrangement of the 254 lines of m2_lines.csv over the plane of games (u, v).  A cell is
# an open convex region on which no line vanishes; it is identified by its sign vector.
# cell: index 0..22871 (numbered by first appearance in m2_faces.csv).
# sides: the sign vector as a hexadecimal integer, 0x followed by 64 hex digits: bit j (value 2^j) is 1 if
# A_j u + B_j v > C_j on the cell and 0 if A_j u + B_j v < C_j, for line j of m2_lines.csv.
# Read it with int(s, 16) >> j & 1.
cell,sides
3635,0x3ffffffffffffffffffffffffffffffffffff7fffffffffdfffefe1f87ffbee7
3636,0x3ffffffffffffffffffffffffffffdfffffff7fffffffffdfffefe1f87ffbee7
3637,0x3ffffffffffffffffffffffffffff9fffffff7fffffffffdfffefe1f87ffbee7
3638,0x3ffffffffffffffffffffffffffffffffffff7fffffffffdfefefe1f87ffbee7
3639,0x3ffffffffffffffffffffffffffffdfffffff7fffffffffdfefefe1f87ffbee7
3640,0x3ffffffffffffffffffffffffffff9fffffff7fffffffffdfefefe1f87ffbee7
3641,0x3ffffffffffffffffffffffffffff9fffffff7fffffffffdfefefe1f87ff9ee7
3642,0x3ffffffffffffffffffffffffffff9fffffff7fffffffffcfefefe1f87ff9ee7
3643,0x3fffffffffffffffbffffffffffff9fffffff7fffffffffcfefefe1f87ff9ee7
3644,0x3fffffffffffffffbffffffffffff9fffffff77ffffffffcfefefe1f87ff9ee7
3645,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcfefefe1f87ff9ee7
3646,0x3ffffffffffffffffffffffffffffffffffff7fffffffffdfefe7e1f87ffbee7
3647,0x3ffffffffffffffffffffffffffffdfffffff7fffffffffdfefe7e1f87ffbee7
3648,0x3ffffffffffffffffffffffffffff9fffffff7fffffffffdfefe7e1f87ffbee7
3649,0x3fffffffffffffffdffffffffffff9fffffff7fffffffffdfefe7e1f87ffbee7
3650,0x3ffffffffffffffffffffffffffffffffffff7fffefffffdfefe7e1f87ffbee7
3651,0x3ffffffffffffffffffffffffffffdfffffff7fffefffffdfefe7e1f87ffbee7
3652,0x3ffffffffffffffffffffffffffff9fffffff7fffefffffdfefe7e1f87ffbee7
3653,0x3fffffffffffffffdffffffffffff9fffffff7fffefffffdfefe7e1f87ffbee7
3654,0x3fffffffffffffffdffffffffffff9fffffff77ffffffffdfefe7e1f87ffbee7
3655,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffdfefe7e1f87ffbee7
3656,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcfefe7e1f87ffbee7
3657,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcfefe7e1f87ff9ee7
3658,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcdefe7e1f87ff9ee7
3659,0x3fffffffffffffffdffffffffffff9fffffff77ffefffffdfefe7e1f87ffbee7
3660,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffdfefe7e1f87ffbee7
3661,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffcfefe7e1f87ffbee7
3662,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffcfefe7e1f87ff9ee7
3663,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffcdefe7e1f87ff9ee7
3664,0x3fffffffffffffff9ffffffffffff9fffffff777fefffffcdefe7e1f87ff9ee7
3665,0x3fffffffffffffff9fffffffbffff9fffffff777fefffffcdefe7e1f87ff9ee7
3666,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcdefe7e1f87ff9e67
3667,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffbfcdefe7e1f87ff9e67
3668,0x3fffffffffffffff9ffffffffffff9fffffff377fefffffcdefe7e1f87ff9ee7
3669,0x3fffffffffffffff9fffffffbffff9fffffff377fefffffcdefe7e1f87ff9ee7
3670,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffffcdefe7e1f87ff9e67
3671,0x3fffffffffffffff9ffffffffffff9fffffff377fffffffcdefe7e1f87ff9e67
3672,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffbfcdefe7e1f87ff9e67
3673,0x3fffffffffffffff9ffffffffffff9fffffff377fffffbfcdefe7e1f87ff9e67
3674,0x3fffffffffffffff9ffffffffffff9fffffff377fefffffcdefe7e1f87ff9e67
3675,0x3fffffffffffffff9ffffffffffff9fffffff377fefffbfcdefe7e1f87ff9e67
3676,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffafcdefe7e1f87ff9e67
3677,0x3fffffffffffffff9ffffffffffff9fffffff377fffffafcdefe7e1f87ff9e67
3678,0x3fffffffffffffff9ffffffffffff9fffffff377fefffafcdefe7e1f87ff9e67
3679,0x3fffffffffffffff9fffefffbffff9fffffff377fefffffcdefe7e1f87ff9ee7
3680,0x3fffffffffffffff9fffeffffffff9fffffff377fefffffcdefe7e1f87ff9e67
3681,0x3fffffffffffffff9fffefffbffff9fffffff377fefffffcdefe7e1f87ff9e67
3682,0x3fffffffffffffff9fffeffffffff9fffffff377fefffbfcdefe7e1f87ff9e67
3683,0x3fffffffffffffff9fffefffbffff9fffffff377fefffbfcdefe7e1f87ff9e67
3684,0x3fffffffffffffff9fffeffffffff9fffffff377fffffafcdefe7e1f87ff9e67
3685,0x3fffffffffffffff9fffeffffffff9fffffff377fefffafcdefe7e1f87ff9e67
3686,0x3fffffffffffffff9fffefffbffff9fffffff377fefffafcdefe7e1f87ff9e67
3687,0x3fffffffffffffff9fffeffffffff9fffffff377fffffafc5efe7e1f87ff9e67
3688,0x3fffffffffffffff9fffeffffffff9fffffff377fffffafc5efe7e1f87fb9e67
3689,0x3fffffffffffffff9fffeffffffff9fffffff377fefffafc5efe7e1f87ff9e67
3690,0x3fffffffffffffff9fffefffbffff9fffffff377fefffafc5efe7e1f87ff9e67
3691,0x3fffffffffffffff9fffefffbffff9fffffff377fefffafc5e7e7e1f87ff9e67
3692,0x3fffffffffffffff9fffefffbffff9fffffff377befffafc5e7e7e1f87ff9e67
3693,0x3fffffffffffffff9fffefffbffff9fff7fff377befffafc5e7e7e1f87ff9e67
3694,0x3fffffffffffffff9fffeffffffff9fffffff377fefffafc5efe7e1f87fb9e67
3695,0x3fffffffffffffff9fffcffffffff9fffffff377fffffafc5efe7e1f87fb9e67
3696,0x3fffffffffffffff9fffcfffbffff9fffffff377fefffafc5e7e7e1f87ff9e67
3697,0x3fffffffffffffff9fffcfffbffff9fffffff377befffafc5e7e7e1f87ff9e67
3698,0x3fffffffffffffff9fffcfffbffff9fff7fff377befffafc5e7e7e1f87ff9e67
3699,0x3fffffffffffffff9fffcffffffff9fffffff377fefffafc5efe7e1f87fb9e67
3700,0x3fffffffffffffff9fffcffffffff9fffffff377fefffafc5e7e7e1f87fb9e67
3701,0x3fffffffffffffff9fffcfffbffff9fffffff377fefffafc5e7e7e1f87fb9e67
3702,0x3fffffffffffffff9fffc7ffbffff9fffffff377fefffafc5e7e7e1f87ff9e67
3703,0x3fffffffffffffff9fffc7ffbffff9fffffff377befffafc5e7e7e1f87ff9e67
3704,0x3fffffffffffffff9fffc7ffbffff9fff7fff377befffafc5e7e7e1f87ff9e67
3705,0x3fffffffffffffff9fffc7fffffff9fffffff377fefffafc5e7e7e1f87fb9e67
3706,0x3fffffffffffffff9fffc7ffbffff9fffffff377fefffafc5e7e7e1f87fb9e67
3707,0x3fffffffffffffff9fffc7ffbffff9fffffff177befffafc5e7e7e1f87ff9e67
3708,0x3fffffffffffffff9fffc7ffbffff9fff7fff177befffafc5e7e7e1f87ff9e67
3709,0x3fffffffffffffff9fffc7fffffff9fffffff177fefffafc5e7e7e1f87fb9e67
3710,0x3fffffffffffffff9fffc7ffbffff9fffffff177fefffafc5e7e7e1f87fb9e67
3711,0x3fffffffffffffff9fffc7ffbffff9fffffff177befffafc5e7e7e1f87fb9e67
3712,0x3fffffffffffffff9fffc7fffffff9fffffff177fefffaf45e7e7e1f87fb9e67
3713,0x3fffffffffffffff9fffc7ffbffff9fffffff177fefffaf45e7e7e1f87fb9e67
3714,0x3fffffffffffffff9fffc7ffbffff9fffffff177befffaf45e7e7e1f87fb9e67
3715,0x3fffffffffffffff9fffc7ffbffff9fff7fff177befffafc5e7e7e1f87fb9e67
3716,0x3fffffffffffffff9fffc7ffbffff9fff7fff177befffaf45e7e7e1f87fb9e67
3717,0x3fffffffffffffff9bffc7ffbffff9fff7fff177befffafc5e7e7e1f87ff9e67
3718,0x3fffffffffffffff9bffc7ffbffff9fff7fff177befffafc5e7e7e1f87fb9e67
3719,0x3fffffffffffffff9bffc7ffbffff9fff7fff177befffaf45e7e7e1f87fb9e67
3720,0x3fffffffffffffff9fffc7fffffff9fffffff177fefff2f45e7e7e1f87fb9e67
3721,0x3fffffffffffffff9fffc7ffbffff9fffffff177fefff2f45e7e7e1f87fb9e67
3722,0x3fffffffffffffff9fffc7ffbffff9fffffff177befff2f45e7e7e1f87fb9e67
3723,0x3fffffffffffffff9fffc7fffffff9fffffff177feffe2f45e7e7e1f87fb9e67
3724,0x3fffffffffffffff9fffc7ffbffff9fffffff177feffe2f45e7e7e1f87fb9e67
3725,0x3fffffffffffffff9fffc7fffffff9fffffff177feffe2f45e7e7e1f87fb8e67
3726,0x3fffffffffffffff9fffc7ffbffff9fffffff177feffe2f45e7e7e1f87fb8e67
3727,0x3fffffffffffffff9fffc7ffbffff9fffffff177beffe2f45e7e7e1f87fb9e67
3728,0x3fffffffffffffff9fffc7ffbffff9fffffff137befffaf45e7e7e1f87fb9e67
3729,0x3fffffffffffffff9bffc7ffbffff9fffffff137befffaf45e7e7e1f87fb9e67
3730,0x3fffffffffffffff9bffc7ffbffff9fff7fff137befffaf45e7e7e1f87fb9e67
3731,0x3fffffffffffffff9fffc7ffbffff9fffffff137befff2f45e7e7e1f87fb9e67
3732,0x3fffffffffffffff9bffc7ffbffff9fffffff137befff2f45e7e7e1f87fb9e67
3733,0x3fffffffffffffff9bffc7ffbffff9fff7fff137befff2f45e7e7e1f87fb9e67
3734,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffe2f45e7e7e1f87fb8e67
3735,0x3fffffffffffffff9fffc7ffbffff9fffffff137beffe2f45e7e7e1f87fb9e67
3736,0x3fffffffffffffff9fffc7ffbffff9fffffff137beffe2f45e7e7e1f87fb8e67
3737,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffe2f45e7e7e1f87fb9e67
3738,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffe2f45e7e7e1f87fb8e67
3739,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffe2f45e7e7e1f87fb9e67
3740,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffe2f45e7e7e1f87fb8e67
3741,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffe2f44e7e7e1f87fb8e67
3742,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffe2f44e7e7e1f87fb8e67
3743,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffe2744e7e7e1f87fb8e67
3744,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffe2744e7e7e1f87fb8e67
3745,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffe2744e7e7e1f87fb8e67
3746,0x3fffffffffffffff9bffc7ff9ffff9fff7fff137beffe2f44e7e7e1f87fb8e67
3747,0x3fffffffffffffff9bffc7ff9ffff9fff7fff137beffe2744e7e7e1f87fb8e67
3748,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffe2744e7e7e1f87fb8e67
3749,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffc2744e7e7e1f87fb8e67
3750,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffc2744e7e7e1f87fb8e67
3751,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc2744e7e7e1f87fb8e67
3752,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffc2744e7e7e1f87f98e67
3753,0x3fffffffffffffff9bffc7ffbffff9fff7fff137beffc2744e7e7e1f87f98e67
3754,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc2744e7e7e1f87f98e67
3755,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc2744e7e7e1f87f98e67
3756,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc2744e7e7e1f87fb8e67
3757,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc2744e7e7e1f87f98e67
3758,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc2740e7e7e1f87f98e67
3759,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0740e7e7e1f87f98e67
3760,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc2740e7e7e1f87f98e67
3761,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0740e7e7e1f87f98e67
3762,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0700e7e7e1f87f98e67
3763,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0700e7e7e1f87f98e67
3764,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0700e7e7e1f87d98e67
3765,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0700e7e7e1f87d98e67
3766,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0600e7e7e1f87d98e67
3767,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0200e7e7e1f87d98e67
3768,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc2740e7e7e1f87f98e67
3769,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc0740e7e7e1f87f98e67
3770,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc0700e7e7e1f87f98e67
3771,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc0700e7e7e1f87d98e67
3772,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc0600e7e7e1f87d98e67
3773,0x3fffffffffffffff99ffc6ff9ffff9fff7fff037beffc0600e7e7e1f87d98e67
3774,0x3fffffffffffffff99ffc7ff9ffff9fff7fff037beffc0200e7e7e1f87d98e67
3775,0x3fffffffffffffff99ffc6ff9ffff9fff7fff037beffc0200e7e7e1f87d98e67
3776,0x3fffffffffffffff99ffc2ff9ffff9fff7fff037beffc0200e7e7e1f87d98e67
3777,0x3fffffffffffffff91ffc2ff9ffff9fff7fff037beffc0200e7e7e1f87d98e67
3778,0x3fffffffffffffff99ffc2ff9ffff9fff7fff037beffc0200e7e7e1f83d98e67
3779,0x3fffffffffffffff91ffc2ff9ffff9fff7fff037beffc0200e7e7e1f83d98e67
3780,0x3ffffffffffffffffffffffffffffffffffff7fffffffffffffefe0f87ffffef
3781,0x3ffffffffffffffffffffffffffffffffffff7fffffffffffffefe0f87fffeef
3782,0x3ffffffffffffffffffffffffffffffffffff7fffffffffffffefe0f87ffbeef
3783,0x3ffffffffffffffffffffffffffffffffffff7fffefffffffffefe0f87fffeef
3784,0x3ffffffffffffffffffffffffffffffffffff7fffefffffffffefe0f87ffbeef
3785,0x3fffffffffffffffffffffffffffffffffffe7fffffffffffffffe0f87ffffff
3786,0x3fffffffffffffffffffffffffffffffffffe7fffffffffffffefe0f87ffffff
3787,0x3fffffffffffffffffffffffffffffffffffe7fffffffffffffefe0f87ffffef
3788,0x3ffffffffffffffffffffffffffffffffffde7fffffffffffffefe0f87ffffff
3789,0x3ffffffffffffffffffffffffffffffffffde7fffffffffffffefe0f87ffffef
3790,0x3fffffffffffffffffffffffffffffffffffe7fffefffffffffefe0f87ffffef
3791,0x3ffffffffffffffffffffffffffffffffffde7fffefffffffffefe0f87ffffef
3792,0x3fffffffffffffffffffbfffffffffffffffe7fffffffffffffffe0f87ffffff
3793,0x3fffffffffffffffffffbffffffffffffffde7fffffffffffffffe0f87ffffff
3794,0x3fffffffffffffffffffbffffffffffffffde7fffffffffffffefe0f87ffffff
3795,0x3fffffffffffffffffffbffffffffffffffde7fffffffffffffefe0f87ffffef
3796,0x3fffffffffffffffffffbffffffffffffffde7fffefffffffffefe0f87ffffef
3797,0x3fffffffffffffffffffffffffffffffffffe7fffffffffffffefe0f87fffeef
3798,0x3fffffffffffffffffffffffffffffffffffe7fffefffffffffefe0f87fffeef
3799,0x3fffffffffffffffffffffffffffffffffffe7fffefffffffffefe0f87ffbeef
3800,0x3ffffffffffffffffffffffffffffffffffde7fffefffffffffefe0f87fffeef
3801,0x3ffffffffffffffffffffffffffffffffffff7fffefffffffffe7e0f87ffbeef
3802,0x3ffffffffffffffffffffffffffffffffffff7fffefffffffefe7e0f87ffbeef
3803,0x3ffffffffffffffffffffffffffffffffffff7fffefffffdfefe7e0f87ffbeef
3804,0x3fffffffffffffffffffffffbffffffffffff7fffefffffdfefe7e0f87ffbeef
3805,0x3fffffffffffffffffffffffffffffffffffe7fffefffffffffe7e0f87ffbeef
3806,0x3ffffffffffffffffffffffffffffffffffde7fffefffffffffe7e0f87fffeef
3807,0x3ffffffffffffffffffffffffffffffffffde7fffefffffffffe7e0f87ffbeef
3808,0x3fffffffffffffffffffffffffffffffff7de7fffefffffffffe7e0f87fffeef
3809,0x3fffffffffffffffffffffffffffffffff7de7fffefffffffffe7e0f87ffbeef
3810,0x3fffffffffffffffffffffffbfffffffff7de7fffefffffffffe7e0f87ffbeef
3811,0x3fffffffffffffffffffffffffffffffffffe7fffefffffffefe7e0f87ffbeef
3812,0x3fffffffffffffffffffffffbfffffffffffe7fffefffffffefe7e0f87ffbeef
3813,0x3ffffffffffffffffffffffffffffffffffde7fffefffffffefe7e0f87ffbeef
3814,0x3fffffffffffffffffffffffbffffffffffde7fffefffffffefe7e0f87ffbeef
3815,0x3fffffffffffffffffffffffbfffffffff7de7fffefffffffefe7e0f87ffbeef
3816,0x3fffffffffffffffffffffffbffffffff77de7fffefffffffefe7e0f87ffbeef
3817,0x3fffffffffffffffffffffffbfffffffffffe7fffefffffdfefe7e0f87ffbeef
3818,0x3fffffffffffffffffffffffbffffffffffde7fffefffffdfefe7e0f87ffbeef
3819,0x3fffffffffffffffffffffffbfffffffff7de7fffefffffdfefe7e0f87ffbeef
3820,0x3fffffffffffffffffffffffbffffffff77de7fffefffffdfefe7e0f87ffbeef
3821,0x3fffffffffffffffffffffffbffffdfff77de7fffefffffdfefe7e0f87ffbeef
3822,0x3fffffffffffffffdfffffffbffffdfff77de7fffefffffdfefe7e0f87ffbeef
3823,0x3ffffffffffffffffffffffffffffffffffff7fffefffffdfefe7e0f87ffbee7
3824,0x3fffffffffffffffffffffffbffffffffffff7fffefffffdfefe7e0f87ffbee7
3825,0x3ffffffffffffffffffffffffffffdfffffff7fffefffffdfefe7e0f87ffbee7
3826,0x3fffffffffffffffffffffffbffffdfffffff7fffefffffdfefe7e0f87ffbee7
3827,0x3fffffffffffffffffffffffbffffdfff7fff7fffefffffdfefe7e0f87ffbee7
3828,0x3fffffffffffffffdffffffffffffdfffffff7fffefffffdfefe7e0f87ffbee7
3829,0x3fffffffffffffffdfffffffbffffdfffffff7fffefffffdfefe7e0f87ffbee7
3830,0x3fffffffffffffffdfffffffbffffdfff7fff7fffefffffdfefe7e0f87ffbee7
3831,0x3fffffffffffffffffffffffbffffdfff77ff7fffefffffdfefe7e0f87ffbee7
3832,0x3fffffffffffffffdfffffffbffffdfff77ff7fffefffffdfefe7e0f87ffbee7
3833,0x3ffffffffffffffffffffffffffff9fffffff7fffefffffdfefe7e0f87ffbee7
3834,0x3fffffffffffffffdffffffffffff9fffffff7fffefffffdfefe7e0f87ffbee7
3835,0x3fffffffffffffffdfffffffbffff9fffffff7fffefffffdfefe7e0f87ffbee7
3836,0x3fffffffffffffffffffffffbffffdfff77df7fffefffffdfefe7e0f87ffbee7
3837,0x3fffffffffffffffdfffffffbffffdfff77df7fffefffffdfefe7e0f87ffbee7
3838,0x3fffffffffffffffdfffffffbffffdfff7fff77ffefffffdfefe7e0f87ffbee7
3839,0x3fffffffffffffffdfffffffbffffdfff77ff77ffefffffdfefe7e0f87ffbee7
3840,0x3fffffffffffffffdffffffffffff9fffffff77ffefffffdfefe7e0f87ffbee7
3841,0x3fffffffffffffffdfffffffbffff9fffffff77ffefffffdfefe7e0f87ffbee7
3842,0x3fffffffffffffffdfffffffbffff9fff7fff77ffefffffdfefe7e0f87ffbee7
3843,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffdfefe7e0f87ffbee7
3844,0x3fffffffffffffff9fffffffbffff9fffffff77ffefffffdfefe7e0f87ffbee7
3845,0x3fffffffffffffff9fffffffbffff9fff7fff77ffefffffdfefe7e0f87ffbee7
3846,0x3fffffffffffffff9fffffffbffff9fff7fff777fefffffdfefe7e0f87ffbee7
3847,0x3fffffffffffffffdfffffffbffff9fff77ff77ffefffffdfefe7e0f87ffbee7
3848,0x3fffffffffffffff9fffffffbffff9fff77ff77ffefffffdfefe7e0f87ffbee7
3849,0x3fffffffffffffff9fffffffbffff9fff77ff777fefffffdfefe7e0f87ffbee7
3850,0x3fffffffffffffffdfffffffbffffdfff77df77ffefffffdfefe7e0f87ffbee7
3851,0x3fffffffffffffffdfffffffbffff9fff77df77ffefffffdfefe7e0f87ffbee7
3852,0x3fffffffffffffff9fffffffbffff9fff77df77ffefffffdfefe7e0f87ffbee7
3853,0x3fffffffffffffff9fffffffbffff9fff77df777fefffffdfefe7e0f87ffbee7
3854,0x3fffffffffffffff9fffffffbffff9fff77df777befffffdfefe7e0f87ffbee7
3855,0x3fffffffffffffff9ffffffffffff9fffffff77ffefffffcfefe7e0f87ffbee7
3856,0x3fffffffffffffff9fffffffbffff9fffffff77ffefffffcfefe7e0f87ffbee7
3857,0x3fffffffffffffff9fffffffbffff9fffffff777fefffffcfefe7e0f87ffbee7
3858,0x3fffffffffffffff9fffffffbffff9fff7fff777fefffffcfefe7e0f87ffbee7
3859,0x3fffffffffffffff9fffffffbffff9fff77ff777fefffffcfefe7e0f87ffbee7
3860,0x3fffffffffffffff9fffffffbffff9fff77ff777befffffcfefe7e0f87ffbee7
3861,0x3fffffffffffffff9fffffffbffff9fff77df777befffffcfefe7e0f87ffbee7
3862,0x3fffffffffffffff9fffffff9ffff9fff77df777befffffcfefe7e0f87ffbee7
3863,0x3fffffffffffffff9fffffffbffff9fffffff777fefffffcdefe7e0f87ffbee7
3864,0x3fffffffffffffff9fffffffbffff9fff7fff777fefffffcdefe7e0f87ffbee7
3865,0x3fffffffffffffff9fffffffbffff9fff7fff777befffffcdefe7e0f87ffbee7
3866,0x3fffffffffffffff9fffffffbffff9fff77ff777befffffcdefe7e0f87ffbee7
3867,0x3fffffffffffffff9fffffffbffff9fffffff777fefffffcdefe7e0f87ff9ee7
3868,0x3fffffffffffffff9fffffffbffff9fff7fff777fefffffcdefe7e0f87ff9ee7
3869,0x3fffffffffffffff9fffffffbffff9fff7fff777befffffcdefe7e0f87ff9ee7
3870,0x3fffffffffffffff9fffffffbffff9fff77ff777befffffcdefe7e0f87ff9ee7
3871,0x3fffffffffffffff9fffffff9ffff9fff77ff777befffffcdefe7e0f87ffbee7
3872,0x3fffffffffffffff9fffffff9ffff9fff77df777befffffcdefe7e0f87ffbee7
3873,0x3fffffffffffffff9fffffff9ffff9fff77df777be7ffffcdefe7e0f87ffbee7
3874,0x3fffffffffffffff9fffffff9ffff9fff77ff777befffffcdefe7e0f87ff9ee7
3875,0x3fffffffffffffffffffffffbffffdfff77de7fffefffffdfefe7e0f87ffbee7
3876,0x3fffffffffffffffdfffffffbffffdfff77de7fffefffffdfefe7e0f87ffbee7
3877,0x3fffffffffffffffdfffffffbffffdfff77de77ffefffffdfefe7e0f87ffbee7
3878,0x3fffffffffffffffdfffffffbffffdfff77de777fefffffdfefe7e0f87ffbee7
3879,0x3fffffffffffffffdfffffffbffffdfff77de777befffffdfefe7e0f87ffbee7
3880,0x3fffffffffffffffdfffffffbffff9fff77de77ffefffffdfefe7e0f87ffbee7
3881,0x3fffffffffffffffdfffffffbffff9fff77de777fefffffdfefe7e0f87ffbee7
3882,0x3fffffffffffffffdfffffffbffff9fff77de777befffffdfefe7e0f87ffbee7
3883,0x3fffffffffffffff9fffffffbffff9fff77de77ffefffffdfefe7e0f87ffbee7
3884,0x3fffffffffffffff9fffffffbffff9fff77de777fefffffdfefe7e0f87ffbee7
3885,0x3fffffffffffffff9fffffffbffff9fff77de777befffffdfefe7e0f87ffbee7
3886,0x3fffffffffffffffdfffffff9ffffdfff77de777befffffdfefe7e0f87ffbee7
3887,0x3fffffffffffffffdfffffff9ffffdfff77de777be7ffffdfefe7e0f87ffbee7
3888,0x3fffffffffffffff9fffffff9ffffdfff77de777be7ffffdfefe7e0f87ffbee7
3889,0x3fffffffffffffffdfffffff9ffff9fff77de777befffffdfefe7e0f87ffbee7
3890,0x3fffffffffffffff9fffffff9ffff9fff77de777befffffdfefe7e0f87ffbee7
3891,0x3fffffffffffffff9fffffff9ffff9fff77de777be7ffffdfefe7e0f87ffbee7
3892,0x3fffffffffffffff9fffffff9ffff9fff77de777befffffcfefe7e0f87ffbee7
3893,0x3fffffffffffffff9fffffff9ffff9fff77de777be7ffffcfefe7e0f87ffbee7
3894,0x3fffffffffffffff9fffffff9ffff9fff77de777be7ffffcdefe7e0f87ffbee7
3895,0x3fffffffffffffff9dffffff9ffff9fff77df777be7ffffcdefe7e0f87ffbee7
3896,0x3fffffffffffffff99ffffff9ffff9fff77df777be7ffffcdefe7e0f87ffbee7
3897,0x3fffffffffffffff99ffffff9ffff9fff77df777be7ffffcde7e7e0f87ffbee7
3898,0x3fffffffffffffff99ffefff9ffff9fff77df777be7ffffcde7e7e0f87ffbee7
3899,0x3fffffffffffffff9dffffff9ffff9fff77de777be7ffffcfefe7e0f87ffbee7
3900,0x3fffffffffffffff9dffffff9ffff9fff77de777be7ffffcdefe7e0f87ffbee7
3901,0x3fffffffffffffff99ffffff9ffff9fff77de777be7ffffcdefe7e0f87ffbee7
3902,0x3fffffffffffffff99ffffff9ffff9fff77de777be7ffffcde7e7e0f87ffbee7
3903,0x3fffffffffffffff99ffffff9ffff9fff37de777be7ffffcde7e7e0f87ffbee7
3904,0x3fffffffffffffff99ffefff9ffff9fff77de777be7ffffcde7e7e0f87ffbee7
3905,0x3fffffffffffffff99ffefff9ffff9fff37de777be7ffffcde7e7e0f87ffbee7
3906,0x3fffffffffffffff9fffffffbffff9fffffff377fefffffcdefe7e0f87ff9ee7
3907,0x3fffffffffffffff9fffffffbffff9fff7fff377fefffffcdefe7e0f87ff9ee7
3908,0x3fffffffffffffff9fffffffbffff9fff7fff377befffffcdefe7e0f87ff9ee7
3909,0x3fffffffffffffff9fffffffbffff9fff77ff377befffffcdefe7e0f87ff9ee7
3910,0x3fffffffffffffff9fffffff9ffff9fff77ff377befffffcdefe7e0f87ff9ee7
3911,0x3fffffffffffffff9fffefffbffff9fffffff377fefffffcdefe7e0f87ff9ee7
3912,0x3fffffffffffffff9fffefffbffff9fff7fff377fefffffcdefe7e0f87ff9ee7
3913,0x3fffffffffffffff9fffefffbffff9fff7fff377befffffcdefe7e0f87ff9ee7
3914,0x3fffffffffffffff9fffefffbffff9fff7fff377befffffcde7e7e0f87ff9ee7
3915,0x3fffffffffffffff9fffefffbffff9fff77ff377befffffcdefe7e0f87ff9ee7
3916,0x3fffffffffffffff9fffefff9ffff9fff7fff377befffffcde7e7e0f87ff9ee7
3917,0x3fffffffffffffff9fffefff9ffff9fff77ff377befffffcdefe7e0f87ff9ee7
3918,0x3fffffffffffffff9fffefff9ffff9fff77ff377befffffcde7e7e0f87ff9ee7
3919,0x3fffffffffffffff9bffefff9ffff9fff7fff377befffffcde7e7e0f87ff9ee7
3920,0x3fffffffffffffff9bffefff9ffff9fff77ff377befffffcde7e7e0f87ff9ee7
3921,0x3fffffffffffffff9fffefffbffff9fff7fff377befffffc5e7e7e0f87ff9ee7
